career_title,skill_id,weight,relation_type,career_source
search engine optimisation expert,provide-cost-benefit-analysis-reports,9,optional,esco
search engine optimisation expert,use-different-communication-channels,9,optional,esco
search engine optimisation expert,behavioural-science,5,optional,esco
Security Operations Analyst,cyber-security,90,essential,market
Security Operations Analyst,ensure-information-security,85,essential,market
Security Operations Analyst,identify-ict-security-risks,82,essential,market
Security Operations Analyst,collect-cyber-defence-data,78,essential,market
Security Operations Analyst,wireshark,74,optional,market
Security Operations Analyst,respond-to-incidents-in-cloud,73,optional,market
Security Operations Analyst,implement-a-firewall,71,optional,market
Security Operations Analyst,web-application-security-threats,69,optional,market
Security Operations Analyst,perform-ict-security-testing,67,optional,market
Security Operations Analyst,nessus,66,optional,market
SEO Specialist,conduct-search-engine-optimisation,90,essential,market
SEO Specialist,enhance-website-visibility,85,essential,market
SEO Specialist,keywords-in-digital-content,78,essential,market
SEO Specialist,web-analytics,74,essential,market
SEO Specialist,use-markup-languages,70,optional,market
SEO Specialist,compose-description-for-web-elements,64,optional,market
SEO Specialist,conduct-online-competitive-analysis,60,optional,market
SEO Specialist,use-content-management-system-software,58,optional,market
SEO Specialist,wordpress,52,optional,market
SEO Specialist,use-spreadsheets-software,45,optional,market
ServiceNow Developer,javascript,88,essential,market
ServiceNow Developer,debug-software,82,essential,market
ServiceNow Developer,web-programming,78,essential,market
ServiceNow Developer,create-software-design,76,essential,market
ServiceNow Developer,ict-system-integration,72,essential,market
ServiceNow Developer,web-application-security-threats,68,optional,market
ServiceNow Developer,use-software-design-patterns,64,optional,market
ServiceNow Developer,manage-software-releases,62,optional,market
ServiceNow Developer,agile-development,60,optional,market
ServiceNow Developer,apply-operations-for-an-itil-based-environment,55,optional,market
ServiceNow Developer,sql,54,optional,market
Site Reliability Engineer,devops,88,essential,market
Site Reliability Engineer,cloud-technologies,85,essential,market
Site Reliability Engineer,perform-ict-troubleshooting,80,essential,market
Site Reliability Engineer,monitor-system-performance,78,essential,market
Site Reliability Engineer,respond-to-incidents-in-cloud,77,essential,market
Site Reliability Engineer,implement-ict-recovery-system,74,essential,market
Site Reliability Engineer,manage-ict-virtualisation-environments,68,optional,market
Site Reliability Engineer,ansible,60,optional,market
Site Reliability Engineer,jenkins-tools-for-software-configuration-management,57,optional,market
Site Reliability Engineer,sql,50,optional,market
Smart Contract Engineer,smart-contract,92,essential,market
Smart Contract Engineer,solidity,90,essential,market
Smart Contract Engineer,blockchain-platforms,85,essential,market
Smart Contract Engineer,blockchain-consensus-mechanisms,78,essential,market
Smart Contract Engineer,cyber-security,76,essential,market
Smart Contract Engineer,decentralized-application-frameworks,68,optional,market
Smart Contract Engineer,ict-encryption,62,optional,market
Smart Contract Engineer,debug-software,61,optional,market
Smart Contract Engineer,algorithms,58,optional,market
Smart Contract Engineer,levels-of-software-testing,57,optional,market
Smart Contract Engineer,javascript,54,optional,market
Smart Contract Engineer,agile-development,50,optional,market
Smart Contract Engineer,vyper,46,optional,market
software analyst,interact-with-users-to-gather-requirements,92,essential,esco
software analyst,business-requirements-techniques,90,essential,esco
software analyst,ict-system-user-requirements,88,essential,esco
software analyst,identify-ict-user-needs,86,essential,esco
software analyst,analyse-business-processes,84,essential,esco
software analyst,define-technical-requirements,82,essential,esco
software analyst,create-software-design,74,essential,esco
software analyst,design-information-system,72,essential,esco
software analyst,translate-requirements-into-visual-design,70,essential,esco
software analyst,software-design-methodologies,68,essential,esco
software analyst,software-architecture-models,66,essential,esco
software analyst,execute-feasibility-study,64,essential,esco
software analyst,define-software-architecture,62,essential,esco
software analyst,develop-software-prototype,60,essential,esco
software analyst,unified-modelling-language,60,optional,esco
software analyst,create-project-specifications,58,optional,esco
software analyst,data-models,58,essential,esco
software analyst,analyse-ict-system,56,optional,esco
software analyst,create-data-models,56,essential,esco
software analyst,create-prototype-of-user-experience-solutions,54,optional,esco
software analyst,levels-of-software-testing,52,optional,esco
software analyst,agile-project-management,50,optional,esco
software analyst,manage-system-testing,50,optional,esco
software analyst,object-oriented-modelling,48,optional,esco
software analyst,provide-ict-consulting-advice,48,optional,esco
software analyst,ict-project-management,46,optional,esco
software analyst,legal-requirements-of-ict-products,46,essential,esco
software analyst,manage-ict-project,45,optional,esco
software analyst,develop-documentation-in-accordance-with-legal-requirements,44,essential,esco
